file,type,lines,start_line,path
articles/foundry/openai/how-to/provisioned-get-started.md,cli,9,75,foundry
articles/foundry/openai/how-to/provisioned-get-started.md,python,20,104,foundry
articles/foundry/openai/how-to/provisioned-get-started.md,python,21,157,foundry
articles/foundry/openai/how-to/realtime-audio-preview-api-migration-guide.md,http,1,65,foundry
articles/foundry/openai/how-to/realtime-audio-preview-api-migration-guide.md,javascript,8,96,foundry
articles/foundry/openai/how-to/realtime-audio-preview-api-migration-guide.md,,1,138,foundry
articles/foundry/openai/how-to/realtime-audio-preview-api-migration-guide.md,,1,143,foundry
articles/foundry/openai/how-to/realtime-audio-preview-api-migration-guide.md,bash,1,178,foundry
articles/foundry/openai/how-to/realtime-audio-sip.md,http,21,76,foundry
articles/foundry/openai/how-to/realtime-audio-sip.md,bash,8,109,foundry
articles/foundry/openai/how-to/realtime-audio-sip.md,bash,4,134,foundry
articles/foundry/openai/how-to/realtime-audio-sip.md,bash,4,147,foundry
articles/foundry/openai/how-to/realtime-audio-sip.md,http,1,162,foundry
articles/foundry/openai/how-to/realtime-audio-sip.md,javascript,16,180,foundry
articles/foundry/openai/how-to/realtime-audio-sip.md,bash,2,206,foundry
articles/foundry/openai/how-to/realtime-audio-sip.md,python,75,217,foundry
articles/foundry/openai/how-to/realtime-audio-webrtc.md,text,1,85,foundry
articles/foundry/openai/how-to/realtime-audio-webrtc.md,python,128,107,foundry
articles/foundry/openai/how-to/realtime-audio-webrtc.md,text,1,242,foundry
articles/foundry/openai/how-to/realtime-audio-webrtc.md,html,211,248,foundry
articles/foundry/openai/how-to/realtime-audio-webrtc.md,python,346,495,foundry
articles/foundry/openai/how-to/realtime-audio-webrtc.md,html,308,846,foundry
articles/foundry/openai/how-to/realtime-audio-websockets.md,http,1,79,foundry
articles/foundry/openai/how-to/realtime-audio-websockets.md,http,1,85,foundry
articles/foundry/openai/how-to/realtime-audio.md,json,19,124,foundry
articles/foundry/openai/how-to/realtime-audio.md,json,11,156,foundry
articles/foundry/openai/how-to/realtime-audio.md,json,24,179,foundry
articles/foundry/openai/how-to/realtime-audio.md,json,9,281,foundry
articles/foundry/openai/how-to/realtime-audio.md,json,14,350,foundry
articles/foundry/openai/how-to/realtime-audio.md,json,14,375,foundry
articles/foundry/openai/how-to/realtime-audio.md,json,29,398,foundry
articles/foundry/openai/how-to/realtime-audio.md,javascript,7,432,foundry
articles/foundry/openai/how-to/realtime-audio.md,json,10,444,foundry
articles/foundry/openai/how-to/realtime-audio.md,javascript,6,459,foundry
articles/foundry/openai/how-to/realtime-audio.md,json,12,470,foundry
articles/foundry/openai/how-to/realtime-audio.md,json,39,516,foundry
articles/foundry/openai/how-to/reasoning.md,azurecli,1,34,foundry
articles/foundry/openai/how-to/reasoning.md,c#,33,46,foundry
articles/foundry/openai/how-to/reasoning.md,python,22,88,foundry
articles/foundry/openai/how-to/reasoning.md,python,18,115,foundry
articles/foundry/openai/how-to/reasoning.md,bash,11,138,foundry
articles/foundry/openai/how-to/reasoning.md,json,91,156,foundry
articles/foundry/openai/how-to/reasoning.md,csharp,35,265,foundry
articles/foundry/openai/how-to/reasoning.md,python,23,309,foundry
articles/foundry/openai/how-to/reasoning.md,python,19,337,foundry
articles/foundry/openai/how-to/reasoning.md,bash,12,361,foundry
articles/foundry/openai/how-to/reasoning.md,json,92,380,foundry
articles/foundry/openai/how-to/reasoning.md,csharp,50,486,foundry
articles/foundry/openai/how-to/reasoning.md,cmd,1,543,foundry
articles/foundry/openai/how-to/reasoning.md,python,25,549,foundry
articles/foundry/openai/how-to/reasoning.md,python,21,579,foundry
articles/foundry/openai/how-to/reasoning.md,bash,9,605,foundry
articles/foundry/openai/how-to/reasoning.md,output,73,619,foundry
articles/foundry/openai/how-to/reasoning.md,json,16,706,foundry
articles/foundry/openai/how-to/reasoning.md,python,29,727,foundry
articles/foundry/openai/how-to/reasoning.md,python,26,761,foundry
articles/foundry/openai/how-to/reasoning.md,json,86,792,foundry
articles/foundry/openai/how-to/reasoning.md,json,26,883,foundry
articles/foundry/openai/how-to/reinforcement-fine-tuning.md,json,13,53,foundry
articles/foundry/openai/how-to/reinforcement-fine-tuning.md,json,7,107,foundry
articles/foundry/openai/how-to/reinforcement-fine-tuning.md,json,8,132,foundry
articles/foundry/openai/how-to/reinforcement-fine-tuning.md,json,9,168,foundry
articles/foundry/openai/how-to/reinforcement-fine-tuning.md,json,5,190,foundry
articles/foundry/openai/how-to/reinforcement-fine-tuning.md,json,6,241,foundry
articles/foundry/openai/how-to/reinforcement-fine-tuning.md,json,21,277,foundry
articles/foundry/openai/how-to/reinforcement-fine-tuning.md,json,1,309,foundry
articles/foundry/openai/how-to/reinforcement-fine-tuning.md,json,18,315,foundry
articles/foundry/openai/how-to/responses.md,cmd,1,32,foundry
articles/foundry/openai/how-to/responses.md,python,14,40,foundry
articles/foundry/openai/how-to/responses.md,python,18,61,foundry
articles/foundry/openai/how-to/responses.md,bash,7,88,foundry
articles/foundry/openai/how-to/responses.md,bash,7,100,foundry
articles/foundry/openai/how-to/responses.md,json,47,114,foundry
articles/foundry/openai/how-to/responses.md,python,9,172,foundry
articles/foundry/openai/how-to/responses.md,python,15,188,foundry
articles/foundry/openai/how-to/responses.md,bash,3,210,foundry
articles/foundry/openai/how-to/responses.md,bash,3,218,foundry
articles/foundry/openai/how-to/responses.md,json,46,226,foundry
articles/foundry/openai/how-to/responses.md,python,11,281,foundry
articles/foundry/openai/how-to/responses.md,python,19,299,foundry
articles/foundry/openai/how-to/responses.md,json,46,325,foundry
articles/foundry/openai/how-to/responses.md,python,26,378,foundry
articles/foundry/openai/how-to/responses.md,bash,26,413,foundry
articles/foundry/openai/how-to/responses.md,python,34,442,foundry
articles/foundry/openai/how-to/responses.md,python,31,483,foundry
articles/foundry/openai/how-to/responses.md,python,18,519,foundry
articles/foundry/openai/how-to/responses.md,python,54,544,foundry
articles/foundry/openai/how-to/responses.md,bash,11,611,foundry
articles/foundry/openai/how-to/responses.md,python,23,625,foundry
articles/foundry/openai/how-to/responses.md,python,11,705,foundry
articles/foundry/openai/how-to/responses.md,json,20,721,foundry
articles/foundry/openai/how-to/responses.md,python,26,749,foundry
articles/foundry/openai/how-to/responses.md,python,36,780,foundry
articles/foundry/openai/how-to/responses.md,python,35,834,foundry
articles/foundry/openai/how-to/responses.md,python,16,876,foundry
articles/foundry/openai/how-to/responses.md,,11,897,foundry
articles/foundry/openai/how-to/responses.md,python,28,913,foundry
articles/foundry/openai/how-to/responses.md,bash,26,944,foundry
articles/foundry/openai/how-to/responses.md,bash,15,981,foundry
articles/foundry/openai/how-to/responses.md,python,21,999,foundry
articles/foundry/openai/how-to/responses.md,json,7,1033,foundry
articles/foundry/openai/how-to/responses.md,bash,20,1045,foundry
articles/foundry/openai/how-to/responses.md,python,25,1068,foundry
articles/foundry/openai/how-to/responses.md,bash,17,1107,foundry
articles/foundry/openai/how-to/responses.md,python,24,1127,foundry
articles/foundry/openai/how-to/responses.md,bash,8,1162,foundry
articles/foundry/openai/how-to/responses.md,python,15,1173,foundry
articles/foundry/openai/how-to/responses.md,bash,3,1193,foundry
articles/foundry/openai/how-to/responses.md,python,21,1199,foundry
articles/foundry/openai/how-to/responses.md,bash,3,1225,foundry
articles/foundry/openai/how-to/responses.md,python,11,1231,foundry
articles/foundry/openai/how-to/responses.md,bash,10,1249,foundry
articles/foundry/openai/how-to/responses.md,python,20,1262,foundry
articles/foundry/openai/how-to/responses.md,bash,3,1296,foundry
articles/foundry/openai/how-to/responses.md,bash,10,1308,foundry
articles/foundry/openai/how-to/responses.md,python,30,1335,foundry
articles/foundry/openai/how-to/spillover-traffic-management.md,bash,4,45,foundry
articles/foundry/openai/how-to/spillover-traffic-management.md,bash,6,60,foundry
articles/foundry/openai/how-to/structured-outputs.md,json,21,62,foundry
articles/foundry/openai/how-to/structured-outputs.md,json,23,88,foundry
articles/foundry/openai/how-to/structured-outputs.md,json,56,139,foundry
articles/foundry/openai/how-to/structured-outputs.md,json,37,202,foundry
articles/foundry/openai/how-to/structured-outputs.md,json,47,246,foundry
articles/foundry/openai/how-to/structured-outputs.md,json,37,298,foundry
articles/foundry/openai/how-to/use-blocklists.md,bash,1,46,foundry
articles/foundry/openai/how-to/use-blocklists.md,bash,8,61,foundry
articles/foundry/openai/how-to/use-blocklists.md,bash,13,88,foundry
articles/foundry/openai/how-to/use-blocklists.md,bash,9,118,foundry
articles/foundry/openai/how-to/use-blocklists.md,json,8,135,foundry
articles/foundry/openai/how-to/use-blocklists.md,json,18,152,foundry
articles/foundry/openai/how-to/use-blocklists.md,json,67,175,foundry
articles/foundry/openai/how-to/use-blocklists.md,bash,2,262,foundry
articles/foundry/openai/how-to/use-blocklists.md,bash,2,279,foundry
articles/foundry/openai/how-to/web-search.md,bash,8,75,foundry
articles/foundry/openai/how-to/web-search.md,bash,8,88,foundry
articles/foundry/openai/how-to/web-search.md,python,15,101,foundry
articles/foundry/openai/how-to/web-search.md,python,19,121,foundry
articles/foundry/openai/how-to/web-search.md,json,32,157,foundry
articles/foundry/openai/how-to/web-search.md,bash,16,200,foundry
articles/foundry/openai/how-to/web-search.md,bash,16,221,foundry
articles/foundry/openai/how-to/web-search.md,python,23,242,foundry
articles/foundry/openai/how-to/web-search.md,python,27,270,foundry
articles/foundry/openai/how-to/web-search.md,bash,11,308,foundry
articles/foundry/openai/how-to/web-search.md,bash,11,324,foundry
articles/foundry/openai/how-to/web-search.md,python,18,340,foundry
articles/foundry/openai/how-to/web-search.md,python,22,363,foundry
articles/foundry/openai/how-to/web-search.md,bash,1,404,foundry
articles/foundry/openai/how-to/web-search.md,bash,1,414,foundry
articles/foundry/openai/how-to/webhooks.md,bash,1,26,foundry
articles/foundry/openai/how-to/webhooks.md,python,47,38,foundry
articles/foundry/openai/how-to/webhooks.md,text,3,92,foundry
articles/foundry/openai/how-to/webhooks.md,bash,1,102,foundry
articles/foundry/openai/how-to/webhooks.md,python,24,121,foundry
articles/foundry/openai/how-to/webhooks.md,bash,8,150,foundry
articles/foundry/openai/how-to/webhooks.md,json,10,163,foundry
articles/foundry/openai/how-to/webhooks.md,bash,3,185,foundry
articles/foundry/openai/how-to/webhooks.md,bash,1,193,foundry
articles/foundry/openai/how-to/webhooks.md,bash,1,201,foundry
articles/foundry/openai/how-to/webhooks.md,python,34,209,foundry
articles/foundry/openai/how-to/webhooks.md,bash,15,248,foundry
articles/foundry/openai/how-to/webhooks.md,text,2,268,foundry
articles/foundry/openai/how-to/webhooks.md,bash,1,284,foundry
articles/foundry/openai/how-to/webhooks.md,python,19,290,foundry
articles/foundry/openai/how-to/webhooks.md,output,1,314,foundry
articles/foundry/openai/how-to/webhooks.md,text,1,320,foundry
articles/foundry/openai/how-to/webhooks.md,python,4,332,foundry
articles/foundry/openai/how-to/webhooks.md,python,3,343,foundry
articles/foundry/openai/how-to/webhooks.md,python,7,353,foundry
articles/foundry/openai/how-to/webhooks.md,python,9,376,foundry
articles/foundry/openai/how-to/webhooks.md,python,7,390,foundry
articles/foundry/openai/how-to/webhooks.md,bash,3,404,foundry
articles/foundry/openai/how-to/webhooks.md,bash,12,415,foundry
articles/foundry/openai/how-to/webhooks.md,bash,3,434,foundry
articles/foundry/openai/how-to/webhooks.md,http,29,452,foundry
articles/foundry/openai/how-to/webhooks.md,json,14,519,foundry
articles/foundry/openai/how-to/webhooks.md,bash,1,544,foundry
articles/foundry/openai/how-to/working-with-models.md,powershell,16,86,foundry
articles/foundry/openai/how-to/working-with-models.md,powershell,13,105,foundry
articles/foundry/openai/how-to/working-with-models.md,http,1,125,foundry
articles/foundry/openai/how-to/working-with-models.md,json,48,144,foundry
articles/foundry/openai/how-to/working-with-models.md,http,1,201,foundry
articles/foundry/openai/how-to/working-with-models.md,bash,4,230,foundry
articles/foundry/openai/how-to/working-with-models.md,json,42,242,foundry
articles/foundry/openai/how-to/working-with-models.md,bash,4,310,foundry
articles/foundry/openai/how-to/working-with-models.md,json,43,318,foundry
articles/foundry/openai/concepts/advanced-prompt-engineering.md,,1,43,foundry
articles/foundry/openai/concepts/advanced-prompt-engineering.md,,3,92,foundry
articles/foundry/openai/concepts/advanced-prompt-engineering.md,,7,100,foundry
articles/foundry/openai/concepts/content-filter-prompt-shields.md,json,12,26,foundry
articles/foundry/openai/concepts/content-filter-prompt-shields.md,http,19,78,foundry
articles/foundry/openai/concepts/content-streaming.md,json,14,87,foundry
articles/foundry/openai/concepts/content-streaming.md,json,16,108,foundry
articles/foundry/openai/concepts/content-streaming.md,json,20,135,foundry
articles/foundry/openai/concepts/content-streaming.md,,21,172,foundry
articles/foundry/openai/concepts/content-streaming.md,,21,200,foundry
articles/foundry/openai/concepts/default-safety-policies.md,python,4,125,foundry
articles/foundry/openai/concepts/priority-processing.md,bash,8,135,foundry
articles/foundry/openai/concepts/prompt-transformation.md,json,21,76,foundry
articles/foundry/openai/concepts/provisioned-throughput.md,azurecli,9,85,foundry
articles/foundry/openai/concepts/system-message.md,text,6,62,foundry
articles/foundry/openai/concepts/system-message.md,text,18,72,foundry
articles/foundry/openai/concepts/video-generation.md,python,18,112,foundry
articles/foundry/openai/concepts/video-generation.md,python,14,135,foundry
articles/foundry/openai/concepts/video-generation.md,python,10,166,foundry
articles/foundry/openai/concepts/video-generation.md,json,1,181,foundry
articles/foundry/openai/concepts/video-generation.md,python,37,199,foundry
articles/foundry/openai/concepts/video-generation.md,python,25,241,foundry
articles/foundry/openai/concepts/video-generation.md,python,33,275,foundry
articles/foundry/openai/concepts/video-generation.md,python,21,313,foundry
articles/foundry/openai/concepts/video-generation.md,python,28,355,foundry
articles/foundry/openai/concepts/video-generation.md,python,16,388,foundry
articles/foundry/openai/concepts/video-generation.md,json,8,411,foundry
articles/foundry/openai/concepts/video-generation.md,python,18,428,foundry
articles/foundry/openai/concepts/video-generation.md,python,15,451,foundry
articles/foundry/openai/concepts/video-generation.md,python,11,483,foundry
articles/foundry/openai/concepts/video-generation.md,json,1,499,foundry
articles/foundry/openai/concepts/video-generation.md,python,23,513,foundry
articles/foundry/openai/concepts/video-generation.md,python,29,541,foundry
articles/foundry/openai/concepts/video-generation.md,python,19,577,foundry
articles/foundry/openai/concepts/video-generation.md,python,25,601,foundry
articles/foundry/openai/concepts/video-generation.md,python,15,645,foundry
articles/foundry/openai/concepts/video-generation.md,python,21,665,foundry
articles/foundry/openai/concepts/video-generation.md,json,1,691,foundry
articles/foundry/openai/concepts/video-generation.md,python,18,703,foundry
articles/foundry/openai/concepts/video-generation.md,python,14,726,foundry
articles/foundry/openai/concepts/video-generation.md,python,10,757,foundry
articles/foundry/openai/concepts/video-generation.md,json,1,772,foundry
articles/foundry/observability/how-to/evaluate-agent.md,bash,1,41,foundry
articles/foundry/observability/how-to/evaluate-agent.md,python,10,47,foundry
articles/foundry/observability/how-to/evaluate-agent.md,jsonl,3,83,foundry
articles/foundry/observability/how-to/evaluate-agent.md,python,5,91,foundry
articles/foundry/observability/how-to/evaluate-agent.md,python,31,110,foundry
articles/foundry/observability/how-to/evaluate-agent.md,python,17,146,foundry
articles/foundry/observability/how-to/evaluate-agent.md,python,22,168,foundry
articles/foundry/observability/how-to/evaluate-agent.md,python,11,197,foundry
articles/foundry/observability/how-to/evaluate-agent.md,json,26,217,foundry
articles/foundry/observability/how-to/evaluate-agent.md,json,34,250,foundry
articles/foundry/observability/how-to/how-to-monitor-agents-dashboard.md,bash,1,88,foundry
articles/foundry/observability/how-to/how-to-monitor-agents-dashboard.md,bash,2,94,foundry
articles/foundry/observability/how-to/how-to-monitor-agents-dashboard.md,python,25,120,foundry
articles/foundry/observability/how-to/how-to-monitor-agents-dashboard.md,csharp,26,152,foundry
articles/foundry/observability/how-to/how-to-monitor-agents-dashboard.md,python,32,191,foundry
articles/foundry/observability/how-to/how-to-monitor-agents-dashboard.md,csharp,52,230,foundry
articles/foundry/observability/how-to/how-to-monitor-agents-dashboard.md,python,8,301,foundry
articles/foundry/observability/how-to/how-to-monitor-agents-dashboard.md,csharp,19,314,foundry
articles/foundry/observability/how-to/trace-agent-framework.md,bash,8,91,foundry
articles/foundry/observability/how-to/trace-agent-framework.md,python,14,114,foundry
articles/foundry/observability/how-to/trace-agent-framework.md,python,15,133,foundry
articles/foundry/observability/how-to/trace-agent-framework.md,python,28,153,foundry
articles/foundry/observability/how-to/trace-agent-framework.md,python,9,186,foundry
articles/foundry/observability/how-to/trace-agent-framework.md,python,18,200,foundry
articles/foundry/observability/how-to/trace-agent-framework.md,python,22,223,foundry
articles/foundry/observability/how-to/trace-agent-framework.md,bash,7,270,foundry
articles/foundry/observability/how-to/trace-agent-framework.md,python,11,291,foundry
articles/foundry/observability/how-to/trace-agent-framework.md,python,15,307,foundry
articles/foundry/observability/how-to/trace-agent-framework.md,python,15,327,foundry
articles/foundry/observability/how-to/trace-agent-framework.md,python,33,347,foundry
articles/foundry/observability/how-to/trace-agent-framework.md,python,7,385,foundry
articles/foundry/observability/how-to/trace-agent-framework.md,bash,5,417,foundry
articles/foundry/observability/how-to/trace-agent-framework.md,python,25,438,foundry
articles/foundry/observability/how-to/trace-agent-framework.md,bash,1,474,foundry
articles/foundry/observability/how-to/trace-agent-framework.md,python,32,478,foundry
articles/foundry/observability/how-to/trace-agent-setup.md,bash,1,66,foundry
articles/foundry/mcp/build-your-own-mcp-server.md,bash,1,54,foundry
articles/foundry/mcp/build-your-own-mcp-server.md,bash,1,68,foundry
articles/foundry/mcp/build-your-own-mcp-server.md,bash,1,74,foundry
articles/foundry/mcp/build-your-own-mcp-server.md,bash,1,216,foundry
articles/foundry/mcp/get-started.md,json,8,55,foundry
articles/foundry/mcp/get-started.md,json,8,85,foundry
articles/foundry/mcp/get-started.md,text,9,122,foundry
articles/foundry/mcp/get-started.md,text,3,136,foundry
articles/foundry/mcp/security-best-practices.md,azurecli,1,108,foundry
articles/foundry/includes/add-users-cli.md,azurecli,5,15,foundry
articles/foundry/includes/add-users-cli.md,azurecli,4,25,foundry
articles/foundry/includes/add-users-cli.md,azurecli,5,34,foundry
articles/foundry/includes/add-users-cli.md,azurecli,4,44,foundry
articles/foundry/includes/create-project-cli.md,azurecli,1,15,foundry
articles/foundry/includes/create-project-cli.md,azurecli,7,21,foundry
articles/foundry/includes/create-project-cli.md,azurecli,4,35,foundry
articles/foundry/includes/create-project-cli.md,azurecli,5,44,foundry
articles/foundry/includes/create-project-cli.md,azurecli,4,54,foundry
articles/foundry/includes/create-second-fdp-project.md,azurecli,4,70,foundry
articles/foundry/includes/fine-tuning-foundry.md,json,10,27,foundry
articles/foundry/includes/fine-tuning-foundry.md,json,3,44,foundry
articles/foundry/includes/fine-tuning-foundry.md,json,1,52,foundry
articles/foundry/includes/generate-responses-non-azure-openai.md,bash,2,23,foundry
articles/foundry/includes/generate-responses-non-azure-openai.md,python,24,30,foundry
articles/foundry/includes/generate-responses-non-azure-openai.md,dotnetcli,2,61,foundry
articles/foundry/includes/generate-responses-non-azure-openai.md,csharp,29,68,foundry
articles/foundry/includes/generate-responses-non-azure-openai.md,bash,2,104,foundry
articles/foundry/includes/generate-responses-non-azure-openai.md,javascript,35,111,foundry
articles/foundry/includes/generate-responses-non-azure-openai.md,xml,12,155,foundry
articles/foundry/includes/generate-responses-non-azure-openai.md,java,37,174,foundry
articles/foundry/includes/generate-responses-non-azure-openai.md,bash,3,218,foundry
articles/foundry/includes/generate-responses-non-azure-openai.md,go,58,226,foundry
articles/foundry/includes/install-cli.md,powershell,1,19,foundry
articles/foundry/includes/install-cli.md,bash,1,25,foundry
articles/foundry/includes/install-cli.md,bash,1,31,foundry
articles/foundry/includes/install-cli.md,,1,41,foundry
articles/foundry/includes/install-cli.md,,1,47,foundry
articles/foundry/includes/install-csharp.md,bash,1,23,foundry
articles/foundry/includes/install-csharp.md,bash,8,44,foundry
articles/foundry/includes/install-python.md,bash,2,25,foundry
articles/foundry/includes/install-python.md,bash,2,32,foundry
articles/foundry/includes/install-python.md,bash,2,39,foundry
articles/foundry/includes/quickstart-v2-get-code.md,azurecli,1,57,foundry
articles/foundry/includes/quickstart-v2-install.md,,1,19,foundry
articles/foundry/includes/quickstart-v2-install.md,bash,3,31,foundry
articles/foundry/includes/quickstart-v2-install.md,bash,1,44,foundry
articles/foundry/includes/quickstart-v2-install.md,xml,5,52,foundry
articles/foundry/includes/quickstart-v2-install.md,azurecli,1,67,foundry
articles/foundry/includes/quickstart-v2-main.md,,2,33,foundry
articles/foundry/includes/quickstart-v2-main.md,,2,40,foundry
articles/foundry/includes/model-inference-migration/csharp.md,dotnetcli,1,17,foundry
articles/foundry/includes/model-inference-migration/csharp.md,dotnetcli,1,23,foundry
articles/foundry/includes/model-inference-migration/csharp.md,csharp,11,33,foundry
articles/foundry/includes/model-inference-migration/csharp.md,csharp,7,49,foundry
articles/foundry/includes/model-inference-migration/csharp.md,csharp,19,65,foundry
articles/foundry/includes/model-inference-migration/csharp.md,csharp,8,89,foundry
articles/foundry/includes/model-inference-migration/csharp.md,csharp,8,106,foundry
articles/foundry/includes/model-inference-migration/csharp.md,csharp,13,119,foundry
articles/foundry/includes/model-inference-migration/csharp.md,csharp,14,141,foundry
articles/foundry/includes/model-inference-migration/csharp.md,csharp,20,160,foundry
articles/foundry/includes/model-inference-migration/csharp.md,csharp,19,189,foundry
articles/foundry/includes/model-inference-migration/csharp.md,csharp,16,213,foundry
articles/foundry/includes/model-inference-migration/go.md,bash,1,17,foundry
articles/foundry/includes/model-inference-migration/go.md,bash,1,23,foundry
articles/foundry/includes/model-inference-migration/go.md,go,9,33,foundry
articles/foundry/includes/model-inference-migration/go.md,go,16,55,foundry
articles/foundry/includes/model-inference-migration/go.md,go,19,84,foundry
articles/foundry/includes/model-inference-migration/go.md,go,24,116,foundry
articles/foundry/includes/model-inference-migration/go.md,go,51,153,foundry
articles/foundry/includes/model-inference-migration/java.md,xml,5,19,foundry
articles/foundry/includes/model-inference-migration/java.md,java,7,33,foundry
articles/foundry/includes/model-inference-migration/java.md,java,8,45,foundry
articles/foundry/includes/model-inference-migration/java.md,java,16,62,foundry
articles/foundry/includes/model-inference-migration/java.md,java,11,83,foundry
articles/foundry/includes/model-inference-migration/java.md,java,10,103,foundry
articles/foundry/includes/model-inference-migration/java.md,java,13,118,foundry
articles/foundry/includes/model-inference-migration/java.md,java,19,140,foundry
articles/foundry/includes/model-inference-migration/java.md,java,20,164,foundry
articles/foundry/includes/model-inference-migration/java.md,java,24,193,foundry
articles/foundry/includes/model-inference-migration/java.md,java,16,222,foundry
articles/foundry/includes/model-inference-migration/javascript.md,bash,1,17,foundry
articles/foundry/includes/model-inference-migration/javascript.md,bash,1,23,foundry
articles/foundry/includes/model-inference-migration/javascript.md,javascript,6,33,foundry
articles/foundry/includes/model-inference-migration/javascript.md,javascript,7,44,foundry
articles/foundry/includes/model-inference-migration/javascript.md,javascript,12,60,foundry
articles/foundry/includes/model-inference-migration/javascript.md,javascript,14,77,foundry
articles/foundry/includes/model-inference-migration/javascript.md,javascript,9,100,foundry
articles/foundry/includes/model-inference-migration/javascript.md,javascript,11,114,foundry
articles/foundry/includes/model-inference-migration/javascript.md,javascript,14,134,foundry
articles/foundry/includes/model-inference-migration/javascript.md,javascript,16,153,foundry
articles/foundry/includes/model-inference-migration/javascript.md,javascript,18,178,foundry
articles/foundry/includes/model-inference-migration/javascript.md,javascript,16,201,foundry
articles/foundry/includes/model-inference-migration/python.md,bash,1,17,foundry
articles/foundry/includes/model-inference-migration/python.md,bash,1,23,foundry
articles/foundry/includes/model-inference-migration/python.md,python,7,33,foundry
articles/foundry/includes/model-inference-migration/python.md,python,8,45,foundry
articles/foundry/includes/model-inference-migration/python.md,python,12,62,foundry
articles/foundry/includes/model-inference-migration/python.md,python,8,79,foundry
articles/foundry/includes/model-inference-migration/python.md,python,9,96,foundry
articles/foundry/includes/model-inference-migration/python.md,python,11,110,foundry
articles/foundry/includes/model-inference-migration/python.md,python,12,130,foundry
articles/foundry/includes/model-inference-migration/python.md,python,14,147,foundry
articles/foundry/includes/model-inference-migration/python.md,python,16,170,foundry
articles/foundry/includes/model-inference-migration/python.md,python,14,191,foundry
articles/foundry/how-to/add-foundry-to-network-security-perimeter.md,azurecli,2,46,foundry
articles/foundry/how-to/add-foundry-to-network-security-perimeter.md,azurecli,7,67,foundry
articles/foundry/how-to/add-foundry-to-network-security-perimeter.md,azurecli,4,87,foundry
articles/foundry/how-to/agent-service-operator-disaster-recovery.md,azurecli,8,87,foundry
articles/foundry/how-to/agent-service-operator-disaster-recovery.md,azurepowershell,5,100,foundry
articles/foundry/how-to/agent-service-operator-disaster-recovery.md,azurecli,6,242,foundry
articles/foundry/how-to/agent-service-operator-disaster-recovery.md,azurepowershell,6,253,foundry
articles/foundry/how-to/agent-service-operator-disaster-recovery.md,azurecli,5,301,foundry
articles/foundry/how-to/agent-service-operator-disaster-recovery.md,azurepowershell,5,311,foundry
articles/foundry/how-to/agent-service-operator-disaster-recovery.md,azurecli,6,350,foundry
articles/foundry/how-to/agent-service-operator-disaster-recovery.md,azurepowershell,6,361,foundry
articles/foundry/how-to/agent-service-operator-disaster-recovery.md,azurecli,3,475,foundry
articles/foundry/how-to/agent-service-platform-disaster-recovery.md,azurecli,6,60,foundry
articles/foundry/how-to/agent-service-platform-disaster-recovery.md,powershell,9,203,foundry
articles/foundry/how-to/bring-your-own-azure-storage-foundry.md,http,10,102,foundry
articles/foundry/how-to/bring-your-own-azure-storage-foundry.md,json,9,121,foundry
articles/foundry/how-to/bring-your-own-azure-storage-foundry.md,bicep,11,179,foundry
articles/foundry/how-to/bring-your-own-azure-storage-foundry.md,hcl,11,195,foundry
articles/foundry/how-to/bring-your-own-azure-storage-foundry.md,azurecli,4,213,foundry
articles/foundry/how-to/bring-your-own-azure-storage-speech-language-services.md,bash,9,62,foundry
articles/foundry/how-to/bring-your-own-azure-storage-speech-language-services.md,powershell,5,80,foundry
articles/foundry/how-to/bring-your-own-azure-storage-speech-language-services.md,bicep,18,98,foundry
articles/foundry/how-to/bring-your-own-azure-storage-speech-language-services.md,json,14,123,foundry
articles/foundry/how-to/bring-your-own-azure-storage-speech-language-services.md,hcl,16,146,foundry
articles/foundry/how-to/configure-private-link.md,cmd,1,133,foundry
articles/foundry/how-to/configure-private-link.md,powershell,1,139,foundry
articles/foundry/how-to/create-projects.md,python,8,45,foundry
articles/foundry/how-to/create-projects.md,python,1,66,foundry
articles/foundry/how-to/create-projects.md,azurecli,2,75,foundry
articles/foundry/how-to/create-projects.md,azurecli,3,143,foundry
articles/foundry/how-to/create-projects.md,python,3,165,foundry
articles/foundry/how-to/create-projects.md,python,12,175,foundry
articles/foundry/how-to/create-projects.md,azurecli,3,196,foundry
articles/foundry/how-to/create-resource-template.md,azurecli,2,31,foundry
articles/foundry/how-to/create-resource-template.md,azurepowershell,2,38,foundry
articles/foundry/how-to/create-resource-template.md,azurecli,2,54,foundry
articles/foundry/how-to/create-resource-template.md,azurepowershell,2,63,foundry
articles/foundry/how-to/create-resource-template.md,azurecli,1,94,foundry
articles/foundry/how-to/create-resource-template.md,azurepowershell,1,100,foundry
articles/foundry/how-to/create-resource-template.md,azurecli,1,112,foundry
articles/foundry/how-to/create-resource-template.md,azurepowershell,1,120,foundry
articles/foundry/how-to/custom-policy-definition.md,json,32,51,foundry
articles/foundry/how-to/evaluation-azure-devops.md,json,18,57,foundry
articles/foundry/how-to/evaluation-azure-devops.md,yaml,8,93,foundry
articles/foundry/how-to/evaluation-github-action.md,JSON,17,61,foundry
articles/foundry/how-to/evaluation-github-action.md,yaml,34,101,foundry
articles/foundry/how-to/high-availability-resiliency.md,azurecli,6,95,foundry
articles/foundry/how-to/high-availability-resiliency.md,azurecli,1,106,foundry
